fd_id,depth_Base_075,depth_Base_100,depth_Base_125,depth_Base_150,depth_Base_175,depth_Base_200,depth_Base_225,depth_Base_250,depth_Base_275,depth_Base_300,depth_Base_325,depth_Base_350,depth_Base_375,depth_Base_400,depth_Levee_075,depth_Levee_100,depth_Levee_125,depth_Levee_150,depth_Levee_175,depth_Levee_200,depth_Levee_225,depth_Levee_250,depth_Levee_275,depth_Levee_300,depth_Levee_325,depth_Levee_350,depth_Levee_375,depth_Levee_400,naccs_loss_Base_075,naccs_loss_Base_100,naccs_loss_Base_125,naccs_loss_Base_150,naccs_loss_Base_175,naccs_loss_Base_200,naccs_loss_Base_225,naccs_loss_Base_250,naccs_loss_Base_275,naccs_loss_Base_300,naccs_loss_Base_325,naccs_loss_Base_350,naccs_loss_Base_375,naccs_loss_Base_400,naccs_loss_Levee_075,naccs_loss_Levee_100,naccs_loss_Levee_125,naccs_loss_Levee_150,naccs_loss_Levee_175,naccs_loss_Levee_200,naccs_loss_Levee_225,naccs_loss_Levee_250,naccs_loss_Levee_275,naccs_loss_Levee_300,naccs_loss_Levee_325,naccs_loss_Levee_350,naccs_loss_Levee_375,naccs_loss_Levee_400,loss_diff_125,loss_diff_150,loss_diff_175,loss_diff_200,loss_diff_225,loss_diff_250,loss_diff_275,loss_diff_300,loss_diff_325,loss_diff_350,loss_diff_375,loss_diff_400,depth_diff_075,depth_diff_100,depth_diff_125,depth_diff_150,depth_diff_175,depth_diff_200,depth_diff_225,depth_diff_250,depth_diff_275,depth_diff_300,depth_diff_325,depth_diff_350,depth_diff_375,depth_diff_400,bg_id
528718428,-1.3238,-1.3238,-1.3238,-1.3238,-1.3238,-1.3238,-1.3238,-0.6238,0.1762,0.9762,1.8762,2.6762,3.4762,4.2762,-1.3238,-1.3238,-1.3238,-1.3238,-1.3238,-1.3238,-1.3238,-1.3238,-1.3238,0.9762,1.8762,2.6762,3.4762,4.2762,6742.746004359823,6710.697511325575,6742.713261717135,6742.418026933078,6755.834406371625,6807.867681187874,6752.744877036439,15414.949442596528,32648.565740624697,53330.47856984379,72297.81239136022,84754.21272926393,93736.72991799231,106325.48700887457,6848.298318230015,6671.916910746306,6775.642583659866,6710.819995504231,6708.085378810973,6745.192103674724,6753.597980248278,6733.564961588895,6748.316487189352,53042.507764024645,72060.3566549536,84478.31721024273,93393.02333730135,106425.33858272042,32.92932194273157,-31.598031428847573,-47.74902756065034,-62.675577513148156,0.8531032118391413,-8681.384481007633,-25900.249253435344,-287.97080581914355,-237.45573640662352,-275.89551902119734,-343.7065806909694,99.85157384586158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-1.5,0.0,0.0,0.0,0.0,0.0,245100203003
528718446,-1.3111,-1.3111,-1.3111,-1.3111,-1.1111,-0.3111,0.4889,1.2889,2.1889,2.9889,3.7889,4.5889,5.3889,6.2889,-1.3111,-1.3111,-1.3111,-1.3111,-1.3111,-1.3111,-1.3111,-1.3111,-1.3111,2.9889,3.7889,4.5889,5.3889,6.2889,5506.496306499629,5481.569579076061,5397.04545769256,5414.455766245935,7164.1629456035835,15880.895558169272,31727.438999525708,46459.116732319446,59715.16411699308,68066.70796827263,75121.9329547997,86341.1826720246,97905.33947725446,116158.19868374757,5460.807564276303,5457.748239429146,5466.2173210267865,5346.2419368922865,5458.831641781047,5446.7541971502405,5474.998363846887,5426.033759034604,5443.549272352454,68022.34770727875,75436.04971875386,86269.30215825437,97691.54417568241,115704.80060021041,69.1718633342259,-68.21382935364835,-1705.3313038225365,-10434.141361019034,-26252.44063567882,-41033.08297328484,-54271.61484464062,-44.360260993877915,314.11676395416134,-71.88051377022384,-213.79530157203828,-453.39808353719155,0.0,0.0,0.0,0.0,-0.2,-1.0,-1.8,-2.6,-3.5,0.0,0.0,0.0,0.0,0.0,245100203003
528718449,-1.3258,-1.3258,-1.3258,-1.3258,-0.9258,-0.12580000000000002,0.6742,1.4742,2.2742,3.1742,3.9742,4.7742,5.5742,6.3742,-1.3258,-1.3258,-1.3258,-1.3258,-1.3258,-1.3258,-1.3258,-1.3258,-1.3258,3.1742,3.9742,4.7742,5.5742,6.3742,3778.9141148524636,3761.762768962229,3771.0500095460684,3767.363538548342,6404.3030251031605,13990.906935633362,25666.24444392542,35815.689587388544,43673.59206108351,50514.75234506602,56824.33732867409,64428.269828370714,72751.94476588555,85701.82152023212,3793.8059030645154,3765.464533746937,3765.76035106747,3809.264254224585,3810.623681404357,3773.2587527612104,3777.76883727175,3786.871885747131,3805.5323196356067,50345.88620976725,56916.52817865687,64503.27341804317,73019.0306184627,85556.26592856555,-5.289658478598328,41.9007156762429,-2593.6793436988046,-10217.648182872152,-21888.475606653672,-32028.817701641412,-39868.059741447905,-168.86613529877482,92.19084998278322,75.00358967245046,267.0858525771517,-145.55559166657227,0.0,0.0,0.0,0.0,-0.4,-1.2,-2.0,-2.8,-3.6,0.0,0.0,0.0,0.0,0.0,245100203003
528718452,-1.3242,-1.3242,-1.3242,-0.9242,-0.024199999999999982,0.7758,1.5758,2.3758,3.1758,4.0758,4.8758,5.6758,6.4758,7.2758,-1.3242,-1.3242,-1.3242,-1.3242,-1.3242,-1.3242,-1.3242,-1.3242,-1.3242,4.0758,4.8758,5.6758,6.4758,7.2758,4831.685097453177,4725.9937494613405,4764.51464445624,7967.088783796632,18969.00887622344,32875.44464439541,45023.92168337781,54600.96878062478,61515.10710368359,70247.39081730896,80107.41574150225,89926.91644875205,106348.05217818092,114979.57671082154,4770.567774168493,4791.785584562992,4734.31889094776,4778.738180528331,4797.450023821899,4806.541027176082,4784.320964596178,4791.370148191762,4735.6968960707445,70195.7454518905,79988.18378139073,90190.35957057422,106487.57773335087,115129.82198207674,-30.195753508480045,-3188.3506032683,-14171.558852401542,-28068.903617219323,-40239.600718781636,-49809.59863243302,-56779.41020761283,-51.64536541847265,-119.23196011151475,263.44312182216004,139.52555516995724,150.2452712552263,0.0,0.0,0.0,-0.4,-1.3,-2.1,-2.9,-3.7,-4.5,0.0,0.0,0.0,0.0,0.0,245100203003
528718460,-1.4059,-1.4059,-1.4059,-1.4059,-1.4059,-1.4059,-0.10589999999999998,0.6941,1.4941,2.3941,3.1941,3.9941,4.7941,5.5941,-1.4059,-1.4059,-1.4059,-1.4059,-1.4059,-1.4059,-1.4059,-1.4059,-1.4059,2.3941,3.1941,3.9941,4.7941,5.5941,4979.7840998286065,4985.263240878904,4943.0830923549565,4960.822019347153,5038.206993803211,4930.5380020472485,17601.41578401217,30286.285017949558,41583.91885744884,51718.06745894443,58217.15123276002,65805.61333475268,75430.30420483275,84802.10746063986,5005.227185392964,5041.407048743501,4994.346217986876,5011.00642909429,4963.179586745134,4995.565858996473,5030.984428147989,4996.967110359276,5007.814263392893,51692.95757590971,58188.34777035644,65867.96135569795,75177.89215104407,84764.71568579803,51.26312563191956,50.18440974713631,-75.02740705807705,65.02785694922471,-12570.43135586418,-25289.31790759028,-36576.10459405595,-25.10988303471411,-28.803462403585176,62.34802094526162,-252.4120537886776,-37.39177484181998,0.0,0.0,0.0,0.0,0.0,0.0,-1.3,-2.1,-2.9,0.0,0.0,0.0,0.0,0.0,245100302002
528718463,-1.413,-1.413,-1.413,-1.413,-1.413,-1.413,-1.213,-0.31299999999999994,0.487,1.287,2.087,2.887,3.787,4.587,-1.413,-1.413,-1.413,-1.413,-1.413,-1.413,-1.413,-1.413,-1.413,1.287,2.087,2.887,3.787,4.587,4619.065431360796,4579.911762337673,4573.59516205349,4603.531146434908,4524.847080635951,4556.850876711768,5702.603043359186,12800.075973175866,23909.20784577302,34394.84947337469,43172.6212797098,49633.48039926922,56205.822908214584,64372.02373309542,4545.816076913894,4576.504301489696,4527.340396580845,4532.801727138938,4608.860702983082,4525.6286882369195,4553.298976225813,4524.5690298352465,4576.159320836802,34498.843664865395,43112.277291204024,49701.96824287364,56166.33216062164,64369.00563850125,-46.254765472645026,-70.72941929596979,84.0136223471315,-31.22218847484885,-1149.304067133373,-8275.50694334062,-19333.048524936217,103.9941914906941,-60.34398850577334,68.4878436044235,-39.490747592930546,-3.018094594165325,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-1.1,-1.9,0.0,0.0,0.0,0.0,0.0,245100302002
528718464,-1.4051,-1.4051,-1.4051,-1.4051,-1.4051,-1.4051,-0.5051,0.29489999999999994,1.0949,1.9949,2.7949,3.5949,4.3949,5.2949,-1.4051,-1.4051,-1.4051,-1.4051,-1.4051,-1.4051,-1.4051,-1.4051,-1.4051,1.9949,2.7949,3.5949,4.3949,5.2949,6251.8219259702355,6162.063618799702,6178.7317777604185,6288.056702943179,6182.062014995739,6157.753659091119,14859.149301535934,29241.778153063166,44160.72630960065,58325.37540025413,67375.37881133393,74742.4758872102,85985.00956289264,99029.9590713084,6201.408406970264,6217.082337340582,6220.110652220941,6158.432058297405,6129.580622841286,6177.757889834394,6231.045650325991,6209.395807243145,6178.144106293695,58242.2376156834,67544.48858670758,74495.43640671822,86002.22996728537,99113.2660153306,41.37887446052325,-129.62464464577377,-52.48139215445391,20.004230743275,-8628.103651209944,-23032.38234582002,-37982.58220330696,-83.13778457073252,169.10977537365906,-247.03948049197984,17.22040439272589,83.30694402218333,0.0,0.0,0.0,0.0,0.0,0.0,-0.9,-1.7,-2.5,0.0,0.0,0.0,0.0,0.0,245100302002
528718468,-1.421,-1.421,-1.421,-1.421,-1.421,-1.421,-1.221,-0.32099999999999995,0.479,1.279,2.079,2.879,3.779,4.579,-1.421,-1.421,-1.421,-1.421,-1.421,-1.421,-1.421,-1.421,-1.421,1.279,2.079,2.879,3.779,4.579,5592.342988957195,5571.033852028738,5602.211544897205,5635.483015260417,5590.194515055357,5610.771251602181,6972.985631253757,15751.535028993592,29360.267319223785,42529.05904160823,53407.04825900826,61391.61291489952,69328.17066392988,79773.18063170057,5534.808845376433,5637.4730473711315,5600.271792550161,5531.316383835474,5529.241500090208,5540.31609990021,5549.593297080903,5587.9554364790965,5589.945219236131,42516.11680500781,53313.58540454324,61385.00157267615,69460.09649724538,79639.41095862967,-1.9397523470439924,-104.16663142494295,-60.95301496514893,-70.45515170196973,-1423.392334172854,-10163.579592514494,-23770.322099987654,-12.94223660041692,-93.46285446501915,-6.61134222336837,131.92583331549773,-133.76967307090771,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-1.1,-1.9,0.0,0.0,0.0,0.0,0.0,245100302002
528718469,-1.4077,-1.4077,-1.4077,-1.4077,-1.4077,-1.4077,-1.0077,-0.10769999999999998,0.6923000000000001,1.4923,2.2923,3.0923,3.9923,4.7923,-1.4077,-1.4077,-1.4077,-1.4077,-1.4077,-1.4077,-1.4077,-1.4077,-1.4077,1.4923,2.2923,3.0923,3.9923,4.7923,4997.756323205363,5028.935383929073,4988.745093362594,4972.443480614085,5026.456516665773,4956.6686738012995,7764.386692906496,17515.69766528404,30035.35841876132,41393.54548727465,50556.55225630401,56992.44425545497,65247.577911264016,74540.05038895179,4973.250556346205,4997.34469225784,4981.1088957705915,5025.2937227936545,4941.3387397268225,5063.485220399121,5020.098999000252,4916.729142004968,5050.635799861333,41236.78911520578,50530.89247800382,56994.90009721281,65180.94518526826,74544.03675421119,-7.6361975920028735,52.850242179569186,-85.11777693895128,106.81654659782194,-2744.287693906245,-12598.96852327907,-24984.722618899985,-156.75637206887387,-25.65977830018556,2.455841757842703,-66.6327259957522,3.9863652593942245,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,-1.3,-2.1,0.0,0.0,0.0,0.0,0.0,245100302002
528718479,-1.3206,-1.3206,-1.3206,-1.3206,-1.0206,-0.22059999999999996,0.5794,1.4794,2.2794,3.0794,3.8794,4.6794,5.5794,6.3794,-1.3206,-1.3206,-1.3206,-1.3206,-1.0206,-0.22059999999999996,0.5794,1.4794,2.2794,3.0794,3.8794,4.6794,5.5794,6.3794,19485.33757946615,19368.57695505269,19600.044903602768,19697.929270368237,30056.148662956173,64389.08836668722,122906.29108962622,182912.09780351588,222893.04482627884,254197.15118486382,283012.3968786752,324432.6964164024,372976.52467747784,435899.59383592434,19570.41099105674,19779.28123197167,19535.915810471317,19272.916225493445,29855.64431169495,63972.09123733147,123285.47493527601,183587.77137186748,222746.5763838675,254973.8671210753,283518.5158635803,323660.5127441996,372563.5160300984,435609.27364871645,-64.12909313144739,-425.0130448747913,-200.50435126122278,-416.9971293557346,379.1838456498071,675.6735683516011,-146.46844241134707,776.715936211508,506.1189849050562,-772.1836722028336,-413.008647379416,-290.3201872078914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245100203003
528718482,-1.3109,-1.3109,-1.3109,-1.3109,-1.3109,-1.3109,-1.3109,-1.3109,-1.0109,-0.21089999999999995,0.6891,1.4891,2.2891,3.0891,-1.3109,-1.3109,-1.3109,-1.3109,-1.3109,-1.3109,-1.3109,-1.3109,-1.0109,-0.21089999999999995,0.6891,1.4891,2.2891,3.0891,7387.26591199344,7346.038508234921,7390.196370329957,7424.163813804196,7351.620499178015,7396.736473503125,7403.071800310291,7376.758317764039,11287.505872701378,24303.05379305593,49080.3517217799,68217.21779169366,82773.11041717845,94079.49847166492,7419.368224738689,7398.0556133200225,7392.649938317522,7406.8024209965515,7261.637955465004,7352.998950952781,7412.9373013721315,7403.201005525761,11204.816155951019,24243.114492982102,49383.34890324906,68341.56504350451,82801.74177878008,93895.49952161481,2.4535679875657355,-17.361392807643806,-89.98254371301076,-43.73752255034224,9.865501061840332,26.442687761720858,-82.68971675035937,-59.939300073830665,302.99718146915944,124.3472518108465,28.631361601623798,-183.9989500501042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245100203003
528718486,-1.3024,-1.3024,-1.3024,-1.3024,-1.3024,-1.3024,-1.1024,-0.3024,0.4976,1.2976,2.0976,2.8976,3.7976,4.5976,-1.3024,-1.3024,-1.3024,-1.3024,-1.3024,-1.3024,-1.1024,-0.3024,0.4976,1.2976,2.0976,2.8976,3.7976,4.5976,9219.340509441765,9249.404072655165,9116.02160104076,9157.93753381368,9176.426351325375,9173.967031352367,11981.688846761457,26794.786752093147,54419.88169323571,79734.3092932751,100243.25393244666,115261.10860654271,129154.87276817787,148187.27087946134,9227.494659004456,9198.72904224977,9126.577714100262,9145.318795987527,9087.294778512358,9239.922379201622,12029.27911087048,26769.554444244866,54480.143655687585,79530.81645353092,100136.58380388837,115106.82439106549,129101.3966609315,148629.12718216976,10.55611305950352,-12.618737826153144,-89.13157281301935,65.95534784925376,47.590264109023,-25.232307848285657,60.261962451868726,-203.49283974418134,-106.67012855830339,-154.28421547721294,-53.47610724637248,441.8563027084384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245100203003
528718487,-1.3059,-1.3059,-1.3059,-1.3059,-1.3059,-1.3059,-0.8059,0.09409999999999999,0.8941,1.6941,2.4941,3.2941,4.0941,4.9941,-1.3059,-1.3059,-1.3059,-1.3059,-1.3059,-1.3059,-0.8059,0.09409999999999999,0.8941,1.6941,2.4941,3.2941,4.0941,4.9941,4267.563861678996,4306.671927613905,4297.726261732849,4270.5222333744605,4253.275660615686,4245.523119840719,7935.9245266232,18857.48839671248,31389.73987998691,42543.92807147263,50232.17223288869,56206.89142100647,63599.39428264525,73688.30439742212,4272.971286732832,4236.422275802267,4219.7787488111635,4223.969241312929,4283.251026494268,4284.02216536134,7872.180201350096,18901.60263035365,31400.995148168062,42599.24911092642,50395.07087932192,56263.212890539085,63695.88642674936,73554.65050650715,-77.94751292168542,-46.5529920615319,29.97536587858164,38.49904552061967,-63.7443252731047,44.114233641167594,11.25526818115216,55.32103945378783,162.89864643322105,56.321469532619744,96.49214410411162,-133.65389091497113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245100203003
528718519,-1.3316,-1.3316,-1.3316,-1.3316,-1.3316,-1.3316,-1.3316,-1.3316,-1.3316,-1.1316,-0.23159999999999994,0.5684,1.3684,2.1684,-1.3316,-1.3316,-1.3316,-1.3316,-1.3316,-1.3316,-1.3316,-1.3316,-1.3316,-1.1316,-0.23159999999999994,0.5684,1.3684,2.1684,6031.9949971335855,6067.1573180535715,6044.580733677316,6050.641031161851,5982.175158098775,6043.033157540767,6144.717394232521,6023.590323760863,6007.590934518642,7949.5413255276635,19851.903043724367,37845.37933587411,54364.77113187809,67758.94629337022,6106.355993301554,6068.533935040775,6084.62271090544,6083.233702307663,6064.3725416059715,6083.532810803772,6048.802799160412,6004.45944980005,5986.72668470236,7967.631123437058,19885.876565937546,37831.517342432264,54358.80521289141,67626.85383878855,40.04197722812456,32.59267114581312,82.1973835071972,40.499653263004355,-95.9145950721078,-19.1308739608134,-20.864249816281248,18.08979790939459,33.97352221317776,-13.861993441849485,-5.965918986675325,-132.09245458167916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245100203001
528718520,-1.3335,-1.3335,-1.3335,-1.3335,-1.3335,-1.3335,-1.3335,-1.1335,-0.3335,0.4665,1.2665,2.0665,2.9665,3.7665,-1.3335,-1.3335,-1.3335,-1.3335,-1.3335,-1.3335,-1.3335,-1.3335,-1.3335,0.4665,1.2665,2.0665,2.9665,3.7665,5401.336707255731,5334.129588464572,5408.8259117733005,5368.39836061909,5481.71120824629,5387.674426747011,5380.164870571144,6911.983418130201,15324.774099213322,31183.428316182686,45987.20315071004,57881.13277012567,67782.016235885,74983.51797004776,5387.376837624484,5434.642248518145,5426.733580246877,5387.811860952253,5376.758031980118,5352.753230231134,5435.40502260576,5319.201594487096,5433.462522226267,31155.549114817066,45954.756596542684,58030.08854269693,67710.00720190011,74809.11973072386,17.907668473575786,19.413500333161853,-104.95317626617162,-34.92119651587741,55.24015203461526,-1592.7818236431046,-9891.311576987056,-27.87920136562105,-32.44655416735078,148.9557725712721,-72.00903398489095,-174.39823932390277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-1.0,0.0,0.0,0.0,0.0,0.0,245100203001
528718537,-1.3151,-1.3151,-1.3151,-1.3151,-1.3151,-1.3151,-1.3151,-1.3151,-0.7151,0.08489999999999999,0.9849,1.7849,2.5849,3.3849,-1.3151,-1.3151,-1.3151,-1.3151,-1.3151,-1.3151,-1.3151,-1.3151,-1.3151,0.08489999999999999,0.9849,1.7849,2.5849,3.3849,5953.537766700147,5964.973123316006,5933.067631790396,5926.541282682367,6016.40397922016,5937.072411467955,5932.056435468751,5996.946553281709,12215.847506164473,26308.882346613027,45849.093853780236,60960.07346776492,71594.42136386664,79761.54149947107,5972.882164608528,5980.967017881161,6003.459327149031,5937.324741747883,5956.234331115679,5948.677461756742,5926.0817619679,5936.470145409158,5926.78083424692,26249.698032859913,45825.16007580922,60835.45952691133,71433.19157307483,79822.14656140933,70.391695358636,10.783459065517503,-60.16964810448048,11.605050288785927,-5.974673500851431,-60.47640787255223,-6289.066671917552,-59.184313753115944,-23.933777971016536,-124.61394085359522,-161.22979079180817,60.6050619382506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,245100203001
528718538,-1.3296,-1.3296,-1.3296,-1.3296,-1.3296,-1.3296,-1.3296,-1.3296,-1.3296,-1.3296,-0.6296,0.1704,0.9704,1.7704,-1.3296,-1.3296,-1.3296,-1.3296,-1.3296,-1.3296,-1.3296,-1.3296,-1.3296,-1.3296,-0.6296,0.1704,0.9704,1.7704,6412.741822870472,6426.113269407339,6419.335354097307,6368.12700660321,6479.979245724017,6391.1366011380505,6448.712619884307,6461.853524345123,6367.002708994815,6484.488077804734,14397.900780170097,30366.437657780392,49160.42537171293,65298.63352560567,6355.229531701346,6406.546094212367,6379.3592158661195,6396.235719902021,6467.859874478233,6305.8895083450125,6406.587944447627,6346.8541097870875,6346.093745353347,6419.342685786959,14356.523400145787,30291.22065244324,49270.2009024342,65459.33369588482,-39.97613823118707,28.108713298810333,-12.119371245783881,-85.24709279303845,-42.12467543668055,-114.999414558036,-20.90896364146828,-65.14539201777548,-41.377380024309346,-75.2170053371489,109.77553072125974,160.700170279151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245100203001
528718540,-1.335,-1.335,-1.335,-1.335,-1.335,-1.335,-1.335,-1.335,-1.335,-1.135,-0.335,0.565,1.365,2.165,-1.335,-1.335,-1.335,-1.335,-1.335,-1.335,-1.335,-1.335,-1.335,-1.135,-0.335,0.565,1.365,2.165,4161.883701915253,4155.574104592223,4168.694098611481,4158.884287273948,4112.196736916894,4178.613477126572,4149.602591850707,4189.803650318482,4183.132707106568,5478.696018796836,12179.558546759836,26414.13815687927,37784.813060461645,47167.86323773712,4145.959651715441,4149.846789288131,4168.545771943453,4120.868271427715,4192.888451438193,4184.836252799115,4177.977502239796,4144.664646384679,4162.252617291011,5419.25122328288,12181.585814217628,26319.714140843585,37688.07328026128,46990.30093990852,-0.14832666802862823,-38.01601584623301,80.69171452129835,6.222775672542136,28.37491038908896,-45.13900393380312,-20.880089815557056,-59.444795513955945,2.0272674577907037,-94.42401603568975,-96.73978020036913,-177.56229782859555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245100203001
528718566,-1.2944,-1.2944,-1.2944,-1.2944,-1.2944,-1.2944,-1.2944,-1.2944,-1.2944,-1.2944,-0.4944,0.40559999999999996,1.2056,2.0056,-1.2944,-1.2944,-1.2944,-1.2944,-1.2944,-1.2944,-1.2944,-1.2944,-1.2944,-1.2944,-0.4944,0.40559999999999996,1.2056,2.0056,7106.931212466535,6985.862991066505,7022.759900152767,7034.67930954505,7039.16571867247,6970.292926153784,6996.3636517919285,6972.595201680171,6986.210315647253,7062.638502074902,17930.26706763551,39550.45612200904,59759.52431757442,76258.57157401492,7092.2493999003245,7044.173639197852,7079.178529845023,7086.371283008271,7110.617568335258,7061.574635736498,6935.529809940231,7012.716760372262,7058.2545747221875,7039.637712422514,17758.625454590212,39441.376497638725,59825.26314541167,76129.35292835873,56.418629692257475,51.69197346322088,71.45184966278873,91.28170958271517,-60.83384185169721,40.121558692090126,72.04425907493352,-23.000789652386892,-171.641613045295,-109.07962437031395,65.73882783724584,-129.21864565618094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245100203002
528718567,-1.3176,-1.3176,-1.3176,-1.3176,-1.3176,-1.3176,-1.3176,-1.3176,-1.3176,-1.3176,-0.9176,-0.01759999999999998,0.7824000000000001,1.5824,-1.3176,-1.3176,-1.3176,-1.3176,-1.3176,-1.3176,-1.3176,-1.3176,-1.3176,-1.3176,-0.9176,-0.01759999999999998,0.7824000000000001,1.5824,5256.59525074559,5216.113852499595,5253.426311863919,5179.197732282552,5274.226437539524,5271.147206559419,5202.908207354126,5239.888644758723,5248.8361255407235,5194.805054302126,8819.907937941012,20665.666036224542,35675.56230679242,48727.26917261985,5129.3757838971105,5196.158308394937,5213.018155648215,5261.008134391656,5271.169450401707,5211.553368632835,5239.261190283456,5211.94679983275,5210.218273283709,5246.551195036561,8743.969890185932,20733.951909551226,35796.98646568042,48743.307630544914,-40.40815621570439,81.8104021091044,-3.0569871378179005,-59.59383792658346,36.35298292933116,-27.94184492597281,-38.61785225701425,51.74614073443453,-75.93804775508127,68.28587332668532,121.4241588880047,16.038457925059443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245100203002
528718568,-1.3265,-1.3265,-1.3265,-1.3265,-1.3265,-1.3265,-1.3265,-1.3265,-1.3265,-1.3265,-0.7265,0.07349999999999998,0.8735,1.7735,-1.3265,-1.3265,-1.3265,-1.3265,-1.3265,-1.3265,-1.3265,-1.3265,-1.3265,-1.3265,-0.7265,0.07349999999999998,0.8735,1.7735,5618.432270195766,5691.082533204781,5580.241692414002,5678.665789306055,5660.820359881665,5622.5052594969375,5569.45444218866,5654.754439063262,5617.108977227893,5620.809431522839,11584.774832144607,24674.884600180958,40793.77268242383,57082.29118531692,5551.199357608849,5626.25139229977,5664.421533028527,5685.572668702558,5590.873857661522,5621.5941246315015,5650.348570137587,5639.102942136191,5649.985073102651,5656.902844254822,11574.44416778956,24624.713893254033,40856.0718627568,57196.922356041505,84.17984061452555,6.906879396503297,-69.94650222014357,-0.9111348654361214,80.89412794892671,-15.651496927071046,32.87609587475815,36.093412731982234,-10.330664355048857,-50.17070692692374,62.29918033297331,114.63117072458104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245100203002
528718569,-1.3271,-1.3271,-1.3271,-1.3271,-1.3271,-1.3271,-1.3271,-1.3271,-1.3271,-0.8271,0.07289999999999999,0.8729,1.6729,2.4729,-1.3271,-1.3271,-1.3271,-1.3271,-1.3271,-1.3271,-1.3271,-1.3271,-1.3271,-0.8271,0.07289999999999999,0.8729,1.6729,2.4729,7042.008318077855,7157.801989773083,7049.402573025814,7160.723441744655,7118.516018408645,7211.005213453582,7095.002000751643,7108.828943238269,7120.886668922025,13225.140499658817,32177.451814177173,53832.5369596115,73416.18970704426,86927.66817604218,7087.42561429984,7111.918762689367,7185.80172335739,7065.603454733671,7196.4612699437785,7187.245024489661,7107.562309386143,7122.126839029886,7123.683307364,13210.761934470249,32072.04341305221,54124.19857340157,73540.13056385348,87246.09700185979,136.39915033157644,-95.11998701098311,77.94525153513197,-23.76018896392187,12.560308634500661,13.297895791616623,2.7966384419740318,-14.37856518856982,-105.40840112496144,291.6616137900674,123.9408568092111,318.42882581760495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245100203002
528718571,-1.3262,-1.3262,-1.3262,-1.3262,-1.3262,-1.3262,-1.3262,-1.3262,-1.1262,-0.3262,0.4738,1.2738,2.0738,2.9738,-1.3262,-1.3262,-1.3262,-1.3262,-1.3262,-1.3262,-1.3262,-1.3262,-1.3262,-0.3262,0.4738,1.2738,2.0738,2.9738,7644.166153377952,7526.406363938062,7623.207618755433,7623.942261042477,7562.29799217686,7654.986928051501,7581.547335198687,7571.652143020426,10036.798773650104,22187.392201658244,44591.419572576306,65013.465359476555,81822.61831603816,95811.42208736578,7636.797482526249,7649.492661171768,7521.78252353786,7536.577065612649,7549.678343627675,7578.362755466588,7594.855227108307,7705.88659079185,7526.569319517499,22272.799778810233,44403.15739791254,65198.17549812476,81927.20133325533,95995.17108812484,-101.42509521757249,-87.36519542982913,-12.619648549185392,-76.62417258491398,13.307891909620611,134.23444777142404,-2510.2294541326037,85.4075771519892,-188.2621746637689,184.71013864819608,104.5830172171667,183.74900075907516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,245100203002
