,year,month,highest,MHHW,MHW,MSL,MTL,MLW,MLLW,DTL,GT,MN,DHQ,DLQ,HWI,LWI,lowest,inferred
240,1922,7,0.364,,0.056,-0.126,-0.126,-0.309,,,,0.366,,,11.750,5.960,-0.672,0
241,1922,8,0.303,,0.032,-0.139,-0.142,-0.312,,,,0.344,,,11.800,5.890,-0.733,0
242,1922,9,0.364,,0.075,-0.099,-0.099,-0.270,,,,0.344,,,11.800,5.940,-0.611,0
243,1922,10,0.395,,0.008,-0.160,-0.160,-0.328,,,,0.335,,,11.790,5.890,-1.007,0
244,1922,11,0.303,,-0.117,-0.282,-0.282,-0.446,,,,0.329,,,11.800,5.920,-1.221,0
245,1922,12,0.212,,-0.157,-0.312,-0.315,-0.474,,,,0.317,,,11.900,6.100,-0.855,0
246,1923,1,0.242,,-0.160,-0.315,-0.318,-0.480,,,,0.320,,,11.650,5.920,-1.312,0
247,1923,2,0.090,,-0.233,-0.392,-0.398,-0.562,,,,0.329,,,11.740,5.840,-1.373,0
248,1923,3,0.273,,-0.102,-0.261,-0.264,-0.428,,,,0.326,,,11.660,5.910,-1.160,0
249,1923,4,0.364,,-0.050,-0.215,-0.218,-0.386,,,,0.335,,,11.620,5.840,-0.855,0
250,1923,5,0.334,,-0.008,-0.172,-0.178,-0.349,,,,0.341,,,11.740,5.970,-0.581,0
251,1923,6,0.273,,-0.069,-0.236,-0.245,-0.419,,,,0.351,,,11.830,5.900,-0.977,0
252,1923,7,0.334,,0.020,-0.157,-0.160,-0.340,,,,0.360,,,11.780,5.940,-0.611,0
253,1923,8,0.364,,0.032,-0.142,-0.145,-0.322,,,,0.354,,,11.790,5.900,-0.703,0
254,1923,9,0.303,,0.032,-0.139,-0.142,-0.312,,,,0.344,,,11.800,5.910,-0.642,0
255,1923,10,0.821,,-0.026,-0.190,-0.190,-0.358,,,,0.332,,,11.800,5.830,-0.763,0
256,1923,11,0.334,,-0.035,-0.197,-0.197,-0.355,,,,0.320,,,11.780,5.950,-0.916,0
257,1923,12,0.547,,-0.117,-0.270,-0.276,-0.437,,,,0.320,,,11.660,5.870,-1.068,0
258,1924,1,0.547,,-0.215,-0.386,-0.386,-0.559,,,,0.344,,,11.770,5.890,-1.129,0
259,1924,2,0.364,,-0.111,-0.276,-0.276,-0.440,,,,0.329,,,11.610,5.900,-0.916,0
260,1924,3,,,-0.072,-0.236,-0.239,-0.410,,,,0.338,,,11.620,5.860,,0
261,1924,4,0.425,,-0.029,-0.194,-0.206,-0.379,,,,0.351,,,11.630,5.820,-0.733,0
262,1924,5,0.761,,0.108,-0.059,-0.069,-0.248,,,,0.357,,,11.650,5.860,-0.642,0
263,1924,6,0.303,,0.053,-0.111,-0.117,-0.285,,,,0.338,,,11.860,5.910,-0.550,0
264,1924,7,0.303,,0.020,-0.154,-0.160,-0.337,,,,0.357,,,11.780,5.990,-0.672,0
265,1924,8,0.547,,0.066,-0.111,-0.111,-0.291,,,,0.357,,,11.820,5.880,-0.642,0
266,1924,9,0.761,,0.063,-0.102,-0.105,-0.276,,,,0.338,,,11.750,5.920,-0.672,0
267,1924,10,0.425,,-0.029,-0.194,-0.197,-0.364,,,,0.335,,,11.750,5.930,-0.642,0
268,1924,11,0.181,,-0.093,-0.251,-0.254,-0.416,,,,0.323,,,11.730,5.910,-1.099,0
269,1924,12,0.151,,-0.291,-0.453,-0.459,-0.626,,,,0.335,,,11.780,5.910,-1.251,0
270,1925,1,0.303,,-0.139,-0.309,-0.312,-0.489,,,,0.351,,,11.710,5.820,-1.099,0
271,1925,2,0.242,,-0.105,-0.267,-0.270,-0.434,,,,0.329,,,11.690,6.020,-0.977,0
272,1925,3,0.120,,-0.206,-0.367,-0.367,-0.532,,,,0.326,,,11.880,6.010,-1.129,0
273,1925,4,0.395,,-0.069,-0.230,-0.233,-0.395,,,,0.326,,,11.720,5.950,-0.703,0
274,1925,5,0.273,,-0.047,-0.206,-0.209,-0.373,,,,0.326,,,11.690,5.940,-0.794,0
275,1925,6,0.273,,-0.017,-0.181,-0.187,-0.358,,,,0.341,,,11.730,5.910,-0.672,0
276,1925,7,0.364,,-0.001,-0.160,-0.169,-0.337,,,,0.335,,,11.810,5.910,-0.611,0
277,1925,8,0.303,,-0.001,-0.175,-0.184,-0.364,,,,0.363,,,11.770,5.860,-0.763,0
278,1925,9,0.425,,0.056,-0.111,-0.117,-0.288,,,,0.344,,,11.810,5.990,-0.581,0
279,1925,10,0.303,,-0.096,-0.267,-0.267,-0.437,,,,0.341,,,11.690,5.780,-1.465,0
280,1925,11,0.425,,-0.151,-0.306,-0.312,-0.471,,,,0.320,,,11.870,5.900,-1.038,0
281,1925,12,0.486,,-0.270,-0.425,-0.434,-0.599,,,,0.329,,,11.730,5.940,-1.465,0
282,1926,1,0.090,,-0.276,-0.443,-0.450,-0.623,,,,0.347,,,11.780,5.940,-1.251,0
283,1926,2,0.547,,-0.151,-0.312,-0.318,-0.483,,,,0.332,,,11.760,5.740,-1.038,0
284,1926,3,0.090,,-0.258,-0.407,-0.416,-0.571,,,,0.314,,,11.710,5.980,-1.099,0
285,1926,4,0.242,,-0.157,-0.312,-0.318,-0.480,,,,0.323,,,11.700,5.950,-0.977,0
286,1926,5,0.273,,-0.078,-0.245,-0.251,-0.422,,,,0.344,,,11.560,5.850,-0.885,0
287,1926,6,0.303,,-0.032,-0.200,-0.209,-0.382,,,,0.351,,,11.750,5.830,-0.642,0
288,1926,7,0.303,,-0.014,-0.190,-0.197,-0.376,,,,0.363,,,11.780,5.850,-0.703,0
289,1926,8,0.517,,0.084,-0.093,-0.093,-0.273,,,,0.357,,,11.760,5.940,-0.550,0
290,1926,9,0.486,,0.114,-0.053,-0.056,-0.224,,,,0.338,,,11.700,5.910,-0.794,0
291,1926,10,0.456,,0.023,-0.139,-0.142,-0.309,,,,0.332,,,11.700,6.100,-0.672,0
292,1926,11,0.943,,-0.087,-0.245,-0.251,-0.413,,,,0.326,,,11.850,5.730,-0.855,0
293,1926,12,0.242,,-0.157,-0.312,-0.322,-0.486,,,,0.329,,,11.800,5.940,-1.129,0
294,1927,1,0.181,,-0.276,-0.437,-0.443,-0.611,,,,0.335,,,11.780,5.980,-1.373,0
295,1927,2,0.547,,-0.072,-0.239,-0.245,-0.416,,,,0.344,,,11.610,6.050,-0.977,0
296,1927,3,0.425,,-0.114,-0.279,-0.282,-0.450,,,,0.335,,,11.720,6.080,-1.251,0
297,1927,4,0.395,,-0.072,-0.242,-0.242,-0.413,,,,0.341,,,11.620,5.910,-0.977,0
298,1927,5,0.303,,-0.011,-0.181,-0.187,-0.364,,,,0.354,,,11.740,6.020,-0.763,0
299,1927,6,0.364,,0.026,-0.142,-0.148,-0.322,,,,0.347,,,11.740,5.920,-0.703,0
300,1927,7,0.425,,0.014,-0.151,-0.160,-0.331,,,,0.344,,,11.740,5.890,-0.703,0
301,1927,8,0.303,,0.047,-0.123,-0.126,-0.300,,,,0.347,,,11.820,6.000,-0.642,0
302,1927,9,0.364,,0.041,-0.126,-0.129,-0.297,,,,0.338,,,11.720,5.940,-0.550,0
303,1927,10,0.669,,0.029,-0.126,-0.133,-0.294,,,,0.323,,,11.750,5.930,-0.642,0
304,1927,11,0.364,,-0.087,-0.236,-0.245,-0.401,,,,0.314,,,11.630,5.810,-0.763,0
305,1927,12,0.395,,-0.111,-0.270,-0.276,-0.440,,,,0.329,,,11.650,5.880,-1.099,0
306,1928,1,0.120,,-0.300,-0.465,-0.477,-0.657,,,,0.357,,,11.780,5.950,-1.251,0
307,1928,2,0.425,,-0.197,-0.364,-0.370,-0.544,,,,0.347,,,11.750,6.020,-0.977,0
308,1928,3,0.151,,-0.160,-0.322,-0.328,-0.495,,,,0.335,,,11.660,5.900,-0.916,0
309,1928,4,0.578,,-0.099,-0.261,-0.270,-0.437,,,,0.338,,,11.620,5.900,-0.855,0
310,1928,5,0.303,,-0.026,-0.190,-0.197,-0.370,,,,0.344,,,11.730,5.930,-0.763,0
311,1928,6,0.456,,0.053,-0.111,-0.117,-0.291,,,,0.344,,,11.720,6.130,-0.642,0
312,1928,7,0.395,,0.032,-0.136,-0.142,-0.312,,,,0.344,,,11.810,6.100,-0.672,0
313,1928,8,0.425,,0.081,-0.096,-0.099,-0.279,,,,0.360,,,11.620,5.930,-1.007,0
314,1928,9,1.157,,0.072,-0.105,-0.111,-0.291,,,,0.363,,,11.680,5.770,-0.611,0
315,1928,10,0.547,,-0.023,-0.190,-0.197,-0.370,,,,0.347,,,11.800,5.910,-0.824,0
316,1928,11,0.334,,-0.197,-0.358,-0.361,-0.529,,,,0.332,,,11.690,5.840,-1.221,0
317,1928,12,0.212,,-0.203,-0.361,-0.367,-0.535,,,,0.332,,,11.720,5.840,-0.824,0
318,1929,1,0.273,,-0.346,-0.501,-0.510,-0.675,,,,0.329,,,11.960,5.800,-1.343,0
319,1929,2,0.120,,-0.166,-0.328,-0.331,-0.492,,,,0.326,,,11.910,5.940,-1.068,0
320,1929,3,0.273,,-0.129,-0.297,-0.306,-0.480,,,,0.351,,,11.660,5.660,-1.343,0
321,1929,4,0.334,,-0.001,-0.169,-0.175,-0.349,,,,0.347,,,11.600,5.990,-0.794,0
322,1929,5,0.456,,-0.047,-0.212,-0.215,-0.386,,,,0.338,,,11.690,5.940,-0.885,0
323,1929,6,0.364,,0.035,-0.126,-0.136,-0.306,,,,0.341,,,11.820,5.920,-0.733,0
324,1929,7,0.425,,-0.001,-0.178,-0.181,-0.361,,,,0.360,,,11.880,5.990,-0.611,0
325,1929,8,0.334,,0.017,-0.154,-0.160,-0.340,,,,0.357,,,11.850,6.010,-0.733,0
326,1929,9,0.364,,0.047,-0.120,-0.129,-0.303,,,,0.351,,,11.830,5.850,-0.794,0
327,1929,10,1.187,,-0.029,-0.194,-0.197,-0.367,,,,0.338,,,11.920,5.950,-0.733,0
328,1929,11,0.273,,-0.090,-0.248,-0.251,-0.416,,,,0.326,,,11.810,6.040,-1.007,0
329,1929,12,0.395,,-0.172,-0.328,-0.334,-0.495,,,,0.323,,,11.820,6.050,-0.916,0
330,1930,1,0.303,,-0.187,-0.349,-0.352,-0.517,,,,0.329,,,11.760,5.950,-1.038,0
331,1930,2,0.181,,-0.133,-0.294,-0.297,-0.462,,,,0.329,,,11.690,6.150,-1.099,0
332,1930,3,0.395,,-0.151,-0.312,-0.318,-0.483,,,,0.332,,,11.730,5.930,-1.038,0
333,1930,4,0.242,,-0.129,-0.288,-0.294,-0.456,,,,0.326,,,11.580,5.950,-0.977,0
334,1930,5,0.303,,-0.111,-0.273,-0.279,-0.446,,,,0.335,,,11.690,5.780,-0.794,0
335,1930,6,0.242,,-0.035,-0.203,-0.209,-0.386,,,,0.351,,,11.950,5.880,-0.611,0
336,1930,7,0.303,,-0.008,-0.178,-0.184,-0.364,,,,0.357,,,11.890,6.020,-0.611,0
337,1930,8,0.517,,0.038,-0.123,-0.136,-0.306,,,,0.344,,,11.830,6.090,-0.642,0
338,1930,9,0.273,,0.041,-0.126,-0.133,-0.306,,,,0.347,,,11.830,6.060,-0.550,0
339,1930,10,0.425,,-0.011,-0.166,-0.172,-0.334,,,,0.323,,,11.840,5.990,-1.068,0
340,1930,11,0.273,,-0.181,-0.337,-0.343,-0.501,,,,0.320,,,11.850,5.980,-1.038,0
341,1930,12,0.242,,-0.206,-0.352,-0.361,-0.514,,,,0.308,,,11.920,5.930,-1.129,0
342,1931,1,0.151,,-0.218,-0.367,-0.373,-0.532,,,,0.314,,,11.830,5.930,-1.038,0
343,1931,2,0.059,,-0.206,-0.358,-0.358,-0.510,,,,0.305,,,11.740,5.960,-1.099,0
344,1931,3,0.395,,-0.090,-0.236,-0.239,-0.389,,,,0.299,,,11.670,5.950,-0.855,0
345,1931,4,0.425,,-0.105,-0.261,-0.264,-0.425,,,,0.320,,,11.780,6.140,-1.038,0
346,1931,5,0.242,,-0.008,-0.172,-0.175,-0.343,,,,0.335,,,11.800,5.910,-0.672,0
347,1931,6,0.364,,0.023,-0.133,-0.142,-0.306,,,,0.329,,,11.770,6.020,-0.581,0
348,1931,7,0.334,,0.072,-0.096,-0.102,-0.276,,,,0.347,,,11.740,6.040,-0.520,0
349,1931,8,0.425,,0.020,-0.151,-0.160,-0.337,,,,0.357,,,11.950,5.920,-0.642,0
350,1931,9,0.334,,0.026,-0.139,-0.145,-0.315,,,,0.341,,,11.870,5.990,-0.642,0
351,1931,10,0.364,,-0.011,-0.166,-0.172,-0.334,,,,0.323,,,11.880,5.940,-0.763,0
352,1931,11,0.212,,-0.105,-0.254,-0.264,-0.422,,,,0.317,,,11.800,5.940,-0.946,0
353,1931,12,0.242,,-0.187,-0.337,-0.349,-0.510,,,,0.323,,,11.750,5.960,-1.221,0
354,1932,1,0.486,,-0.069,-0.215,-0.224,-0.376,,,,0.308,,,11.680,5.900,-0.824,0
355,1932,2,0.273,,-0.078,-0.248,-0.242,-0.410,,,,0.332,,,11.690,5.890,-1.099,0
356,1932,3,0.395,,-0.261,-0.413,-0.419,-0.581,,,,0.320,,,11.700,5.800,-1.404,0
357,1932,4,0.273,,-0.111,-0.273,-0.279,-0.443,,,,0.332,,,11.580,5.880,-0.977,0
358,1932,5,0.303,,-0.053,-0.215,-0.221,-0.389,,,,0.335,,,11.830,5.890,-0.763,0
359,1932,6,0.334,,0.017,-0.151,-0.157,-0.334,,,,0.351,,,11.850,5.990,-0.550,0
360,1932,7,0.364,,-0.014,-0.181,-0.194,-0.370,,,,0.357,,,11.940,6.060,-0.703,0
361,1932,8,0.364,,0.044,-0.133,-0.139,-0.322,,,,0.366,,,11.800,5.990,-0.581,0
362,1932,9,0.608,,0.084,-0.090,-0.096,-0.279,,,,0.363,,,11.900,6.000,-0.855,0
363,1932,10,0.486,,-0.008,-0.175,-0.175,-0.346,,,,0.338,,,11.740,5.940,-0.855,0
364,1932,11,0.730,,-0.014,-0.175,-0.178,-0.343,,,,0.329,,,11.880,5.970,-1.282,0
365,1932,12,0.425,,-0.099,-0.261,-0.267,-0.437,,,,0.338,,,11.730,5.880,-0.946,0
366,1933,1,0.669,,-0.084,-0.248,-0.254,-0.425,,,,0.341,,,11.810,6.080,-1.129,0
367,1933,2,0.273,,-0.224,-0.379,-0.389,-0.550,,,,0.326,,,11.880,5.980,-1.190,0
368,1933,3,0.334,,-0.175,-0.334,-0.340,-0.501,,,,0.326,,,11.920,6.010,-1.465,0
369,1933,4,0.395,,0.041,-0.123,-0.129,-0.300,,,,0.341,,,11.740,6.020,-0.824,0
370,1933,5,0.456,,0.056,-0.114,-0.123,-0.303,,,,0.360,,,11.720,5.940,-0.611,0
371,1933,6,0.395,,0.050,-0.126,-0.133,-0.312,,,,0.363,,,11.890,5.930,-0.794,0
372,1933,7,0.456,,0.127,-0.053,-0.059,-0.245,,,,0.372,,,11.780,6.120,-0.520,0
373,1933,8,2.102,,0.157,-0.001,-0.035,-0.227,,,,0.384,,,11.750,5.990,-0.581,0
374,1933,9,0.608,,0.145,-0.029,-0.032,-0.209,,,,0.354,,,11.780,5.970,-0.520,0
375,1933,10,0.517,,0.066,-0.105,-0.108,-0.285,,,,0.351,,,11.800,5.960,-0.703,0
376,1933,11,0.334,,-0.120,-0.276,-0.285,-0.453,,,,0.332,,,11.920,5.960,-0.977,0
377,1933,12,0.608,,-0.136,-0.297,-0.306,-0.477,,,,0.341,,,11.900,5.980,-1.221,0
378,1934,1,0.273,,-0.175,-0.337,-0.346,-0.517,,,,0.341,,,11.700,5.980,-1.373,0
379,1934,2,0.364,,-0.303,-0.459,-0.459,-0.617,,,,0.314,,,11.710,5.820,-1.038,0
380,1934,3,0.364,,-0.151,-0.312,-0.318,-0.486,,,,0.335,,,11.880,6.010,-0.885,0
381,1934,4,0.395,,0.008,-0.160,-0.163,-0.334,,,,0.341,,,11.740,6.100,-0.977,0
382,1934,5,0.364,,-0.026,-0.190,-0.200,-0.373,,,,0.347,,,11.630,5.770,-0.703,0
383,1934,6,0.913,,0.090,-0.087,-0.093,-0.279,,,,0.369,,,11.830,5.890,-0.550,0
384,1934,7,0.425,,0.087,-0.093,-0.096,-0.279,,,,0.366,,,11.930,5.920,-0.611,0
385,1934,8,0.395,,0.047,-0.129,-0.136,-0.315,,,,0.363,,,11.940,6.050,-0.581,0
386,1934,9,0.608,,0.148,-0.023,-0.026,-0.203,,,,0.351,,,11.720,6.000,-0.520,0
387,1934,10,0.517,,-0.020,-0.175,-0.184,-0.352,,,,0.332,,,11.850,5.910,-1.038,0
388,1934,11,0.364,,-0.114,-0.261,-0.270,-0.428,,,,0.314,,,11.790,5.960,-1.007,0
389,1934,12,0.456,,-0.172,-0.325,-0.334,-0.495,,,,0.323,,,11.900,6.100,-0.855,0
390,1935,1,0.395,,-0.175,-0.340,-0.346,-0.520,,,,0.344,,,11.850,5.920,-1.221,0
391,1935,2,0.181,,-0.169,-0.343,-0.346,-0.520,,,,0.351,,,11.850,5.980,-1.312,0
392,1935,3,0.151,,-0.096,-0.264,-0.270,-0.443,,,,0.347,,,11.700,6.000,-1.007,0
393,1935,4,0.425,,-0.017,-0.184,-0.194,-0.367,,,,0.351,,,11.820,5.950,-0.794,0
394,1935,5,0.242,,-0.026,-0.197,-0.203,-0.379,,,,0.354,,,11.750,5.880,-0.672,0
395,1935,6,0.425,,0.072,-0.099,-0.102,-0.279,,,,0.351,,,11.810,6.030,-0.520,0
396,1935,7,0.395,,0.075,-0.102,-0.108,-0.291,,,,0.366,,,11.820,6.100,-0.520,0
397,1935,8,0.425,,0.102,-0.069,-0.072,-0.248,,,,0.351,,,11.700,6.020,-0.611,0
398,1935,9,0.395,,0.075,-0.093,-0.096,-0.267,,,,0.341,,,11.890,6.130,-0.581,0
399,1935,10,0.425,,0.005,-0.154,-0.163,-0.328,,,,0.332,,,11.860,5.890,-0.855,0
400,1935,11,0.486,,0.023,-0.133,-0.142,-0.306,,,,0.329,,,11.780,5.980,-1.007,0
401,1935,12,0.425,,-0.190,-0.340,-0.352,-0.517,,,,0.326,,,11.890,5.870,-1.160,0
402,1936,1,0.334,,-0.175,-0.343,-0.352,-0.532,,,,0.357,,,11.700,5.970,-1.068,0
403,1936,2,0.395,,-0.108,-0.264,-0.270,-0.431,,,,0.323,,,11.680,5.930,-0.885,0
404,1936,3,0.608,,0.075,-0.096,-0.108,-0.291,,,,0.366,,,11.740,5.990,-0.611,0
405,1936,4,0.517,,-0.038,-0.212,-0.218,-0.401,,,,0.363,,,11.790,6.000,-0.824,0
406,1936,5,0.425,,-0.023,-0.194,-0.200,-0.373,,,,0.351,,,11.840,5.930,-0.885,0
407,1936,6,0.730,,0.075,-0.099,-0.102,-0.282,,,,0.357,,,11.920,6.110,-0.581,0
408,1936,7,0.425,,0.102,-0.078,-0.084,-0.267,,,,0.369,,,11.910,6.230,-0.581,0
409,1936,8,0.517,,0.066,-0.111,-0.120,-0.303,,,,0.369,,,11.870,6.060,-0.611,0
410,1936,9,0.456,,0.093,-0.096,-0.096,-0.288,,,,0.381,,,11.880,5.990,-1.708,0
411,1936,10,0.578,,0.087,-0.096,-0.096,-0.279,,,,0.366,,,11.700,6.010,-0.794,0
412,1936,11,0.334,,-0.139,-0.294,-0.309,-0.480,,,,0.341,,,11.850,5.980,-1.404,0
413,1936,12,0.456,,-0.114,-0.279,-0.282,-0.450,,,,0.335,,,11.900,5.960,-0.977,0
414,1937,1,0.456,,-0.005,-0.169,-0.178,-0.349,,,,0.344,,,11.760,5.940,-0.703,0
415,1937,2,0.578,,-0.050,-0.221,-0.227,-0.404,,,,0.354,,,11.850,5.990,-1.160,0
416,1937,3,0.212,,-0.172,-0.340,-0.343,-0.517,,,,0.344,,,11.690,5.820,-0.916,0
417,1937,4,0.852,,0.075,-0.099,-0.099,-0.276,,,,0.351,,,11.710,5.750,-0.824,0
418,1937,5,0.395,,0.072,-0.099,-0.105,-0.282,,,,0.354,,,11.740,6.050,-0.581,0
419,1937,6,0.486,,0.066,-0.087,-0.105,-0.276,,,,0.341,,,11.710,5.990,-0.611,0
420,1937,7,0.517,,0.120,-0.056,-0.069,-0.254,,,,0.375,,,11.810,6.060,-0.550,0
421,1937,8,0.364,,0.096,-0.087,-0.093,-0.282,,,,0.378,,,11.820,5.920,-0.489,0
422,1937,9,0.395,,0.090,-0.093,-0.093,-0.273,,,,0.363,,,11.820,5.990,-0.581,0
423,1937,10,0.517,,0.090,-0.081,-0.087,-0.261,,,,0.351,,,11.840,5.920,-0.672,0
424,1937,11,0.700,,-0.026,-0.190,-0.197,-0.370,,,,0.344,,,11.830,5.800,-0.855,0
425,1937,12,0.578,,-0.087,-0.248,-0.258,-0.425,,,,0.338,,,11.700,5.930,-0.824,0
426,1938,1,0.730,,-0.008,-0.175,-0.178,-0.346,,,,0.338,,,11.680,6.040,-0.824,0
427,1938,2,0.334,,-0.087,-0.248,-0.258,-0.431,,,,0.344,,,11.760,5.890,-1.190,0
428,1938,3,0.425,,-0.011,-0.184,-0.184,-0.358,,,,0.347,,,11.810,6.000,-0.794,0
429,1938,4,0.334,,-0.005,-0.184,-0.184,-0.367,,,,0.363,,,11.610,5.640,-0.977,0
430,1938,5,0.456,,0.053,-0.126,-0.129,-0.315,,,,0.369,,,11.710,5.770,-0.672,0
431,1938,6,0.395,,0.063,-0.114,-0.117,-0.294,,,,0.357,,,11.840,5.890,-0.642,0
432,1938,7,0.364,,0.081,-0.105,-0.105,-0.294,,,,0.375,,,11.800,5.990,-0.459,0
433,1938,8,0.303,,0.056,-0.123,-0.129,-0.312,,,,0.369,,,11.840,5.940,-0.611,0
434,1938,9,0.547,,0.066,-0.111,-0.117,-0.300,,,,0.366,,,11.910,6.060,-1.007,0
435,1938,10,0.364,,0.084,-0.084,-0.087,-0.258,,,,0.341,,,11.840,5.910,-1.007,0
436,1938,11,0.395,,0.014,-0.160,-0.160,-0.337,,,,0.351,,,11.850,5.980,-0.824,0
437,1938,12,0.395,,-0.081,-0.239,-0.242,-0.404,,,,0.323,,,11.720,5.870,-0.794,0
438,1939,1,0.334,,-0.117,-0.276,-0.285,-0.453,,,,0.335,,,11.810,5.870,-1.221,0
439,1939,2,0.578,,-0.044,-0.212,-0.221,-0.395,,,,0.351,,,11.810,5.930,-0.824,0
440,1939,3,0.395,,0.002,-0.166,-0.172,-0.346,,,,0.347,,,11.690,5.940,-0.794,0
441,1939,4,0.456,,0.002,-0.166,-0.178,-0.361,,,,0.363,,,11.710,5.930,-1.068,0
442,1939,5,0.456,,0.096,-0.075,-0.081,-0.261,,,,0.357,,,11.840,5.940,-0.581,0
443,1939,6,0.486,,0.127,-0.053,-0.056,-0.242,,,,0.369,,,11.770,5.880,-0.489,0
444,1939,7,0.456,,0.117,-0.065,-0.069,-0.258,,,,0.375,,,11.900,6.020,-0.581,0
445,1939,8,0.669,,0.108,-0.078,-0.081,-0.267,,,,0.375,,,11.820,5.960,-0.733,0
446,1939,9,0.608,,0.175,-0.008,-0.008,-0.194,,,,0.369,,,11.920,6.000,-0.733,0
447,1939,10,0.334,,0.035,-0.136,-0.139,-0.312,,,,0.347,,,11.880,5.950,-0.763,0
448,1939,11,0.364,,-0.062,-0.218,-0.224,-0.386,,,,0.323,,,12.020,6.080,-0.763,0
449,1939,12,0.242,,-0.160,-0.318,-0.328,-0.495,,,,0.335,,,11.910,5.940,-1.190,0
450,1940,1,0.547,,-0.203,-0.367,-0.370,-0.538,,,,0.335,,,11.740,5.720,-0.977,0
451,1940,2,0.517,,-0.050,-0.221,-0.227,-0.401,,,,0.351,,,11.780,5.760,-1.525,0
452,1940,3,0.364,,-0.087,-0.251,-0.251,-0.416,,,,0.329,,,11.640,5.730,-1.038,0
453,1940,4,0.364,,0.002,-0.163,-0.172,-0.346,,,,0.347,,,11.710,6.070,-0.977,0
454,1940,5,0.578,,0.123,-0.050,-0.056,-0.236,,,,0.360,,,11.820,6.100,-0.581,0
455,1940,6,0.456,,0.105,-0.075,-0.081,-0.264,,,,0.369,,,12.010,6.090,-0.611,0
456,1940,7,0.395,,0.063,-0.114,-0.123,-0.309,,,,0.372,,,11.960,6.020,-0.672,0
457,1940,8,0.456,,0.172,-0.008,-0.014,-0.197,,,,0.369,,,11.820,5.940,-0.459,0
458,1940,9,0.364,,0.087,-0.087,-0.093,-0.270,,,,0.357,,,12.040,6.040,-1.007,0
459,1940,10,0.425,,0.072,-0.102,-0.105,-0.282,,,,0.354,,,11.910,6.030,-0.703,0
460,1940,11,0.456,,-0.056,-0.218,-0.221,-0.389,,,,0.332,,,12.020,5.930,-0.763,0
461,1940,12,0.578,,-0.023,-0.187,-0.194,-0.364,,,,0.341,,,11.910,6.030,-0.794,0
462,1941,1,0.364,,-0.084,-0.242,-0.245,-0.407,,,,0.323,,,11.900,6.040,-0.916,0
463,1941,2,0.242,,-0.227,-0.389,-0.392,-0.559,,,,0.332,,,11.850,5.990,-1.038,0
464,1941,3,0.242,,-0.203,-0.358,-0.364,-0.526,,,,0.323,,,11.840,5.840,-1.221,0
465,1941,4,0.486,,0.044,-0.126,-0.129,-0.303,,,,0.347,,,11.740,6.030,-0.824,0
466,1941,5,0.303,,-0.020,-0.194,-0.197,-0.373,,,,0.354,,,11.940,6.080,-0.794,0
467,1941,6,0.547,,0.102,-0.069,-0.075,-0.248,,,,0.351,,,11.980,6.030,-0.611,0
468,1941,7,0.486,,0.117,-0.059,-0.069,-0.251,,,,0.369,,,12.060,6.140,-0.672,0
469,1941,8,0.364,,0.059,-0.114,-0.123,-0.303,,,,0.363,,,12.020,6.070,-0.703,0
470,1941,9,0.578,,0.078,-0.093,-0.099,-0.273,,,,0.351,,,11.930,5.940,-0.703,0
471,1941,10,0.364,,0.023,-0.145,-0.148,-0.322,,,,0.344,,,11.800,6.000,-0.733,0
472,1941,11,0.456,,-0.047,-0.206,-0.209,-0.370,,,,0.323,,,11.890,5.890,-0.733,0
473,1941,12,0.456,,-0.120,-0.273,-0.282,-0.443,,,,0.323,,,11.770,5.970,-0.946,0
474,1942,1,0.608,,-0.123,-0.279,-0.285,-0.446,,,,0.323,,,11.900,5.850,-0.885,0
475,1942,2,0.334,,-0.224,-0.376,-0.379,-0.532,,,,0.308,,,11.730,5.710,-1.099,0
476,1942,3,0.425,,-0.014,-0.172,-0.181,-0.349,,,,0.335,,,11.710,5.840,-0.763,0
477,1942,4,0.395,,0.020,-0.154,-0.154,-0.328,,,,0.347,,,11.830,5.890,-0.611,0
478,1942,5,0.730,,0.105,-0.072,-0.075,-0.251,,,,0.357,,,11.760,6.100,-0.550,0
479,1942,6,0.456,,0.142,-0.032,-0.038,-0.221,,,,0.363,,,11.910,6.080,-0.611,0
480,1942,7,0.547,,0.114,-0.072,-0.069,-0.254,,,,0.369,,,11.890,5.980,-0.550,0
481,1942,8,0.882,,0.151,-0.032,-0.032,-0.218,,,,0.369,,,12.040,6.040,-0.581,0
482,1942,9,0.761,,0.160,-0.011,-0.014,-0.187,,,,0.347,,,12.010,6.230,-0.763,0
483,1942,10,0.517,,0.178,0.017,0.017,-0.148,,,,0.326,,,11.860,6.070,-0.520,0
484,1942,11,0.486,,-0.001,-0.166,-0.166,-0.334,,,,0.332,,,11.740,6.130,-0.977,0
485,1942,12,0.639,,-0.099,-0.267,-0.270,-0.443,,,,0.344,,,11.940,6.010,-1.038,0
486,1943,1,0.242,,-0.087,-0.258,-0.261,-0.434,,,,0.347,,,11.960,6.080,-1.038,0
487,1943,2,0.486,,-0.096,-0.270,-0.276,-0.459,,,,0.363,,,11.790,5.920,-1.160,0
488,1943,3,0.334,,-0.081,-0.248,-0.258,-0.431,,,,0.351,,,11.950,6.150,-0.824,0
489,1943,4,0.517,,-0.029,-0.212,-0.221,-0.410,,,,0.381,,,11.920,5.970,-1.160,0
